condition,task_id,task_name,category,input_type,output_type,parse_transition,score_transition,path_transition,fp16_parse,candidate_parse,fp16_score,candidate_score,score_delta,fp16_path_score,candidate_path_score,path_delta,fp16_stop_reason,candidate_stop_reason,fp16_generated_tokens,candidate_generated_tokens,automatic_failure_type,automatic_failure_detail,payload_preview,manual_failure_type,manual_notes
KIVI-2,051816,JSON to YAML,T-conversion,JSON,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,201,219,indentation_or_mapping_syntax,"mapping values are not allowed here   in ""<unicode string>"", line 3, column 7:       name: Zephyria\           ^",\\nplanet:\\n  name: Zephyria\\n  orbital_period_days: 412\\n  moons: 3\\n  atmosphere:\\n    composition: - Nitrogen\\n                 - Argon\\n                 - Helium\\n    pressure_kpa: 85.2\\n  rings:\\n    exists: true\\n    particles:\\n      - ice\\n      - silicate\\n      - carbon dust\\n  surface_features:\\n    - crystal_forests\\n    - floating_mountains\\n    - lava_seas\\n  inhabitants:\\n    - species: Aetherians\\n      population: 1200000\\n      sentient: true\\n    - species: Glintbeetles\\n      ,,
KIVI-2,051817,JSON to YAML,T-conversion,JSON,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,242,218,indentation_or_mapping_syntax,"mapping values are not allowed here   in ""<unicode string>"", line 2, column 10:     spaceship:              ^",\\nspaceship:\n  name: Starhopper X-7\n  model: ZX-Alpha\n  crew:\n    captain: Astra Nova\n    first_officer: Rex Volaris\n    engineers:\n    - name: Lira Quell\n      specialty: Warp Core\n    - name: Dax Orion\n      specialty: Shields\n  cargo:\n    - type: Quantum Crystals\n      weight_kg: 1500\n    - type: Alien Artifacts\n      weight_kg: 300\n  systems:\n    navigation:\n      status: Online\n    life_support:\n      oxygen_level: 98\n      status: Optimal\n  mission:\n    objective: Survey Exoplanet\n    dest,,
KIVI-2,051821,JSON to YAML,T-conversion,JSON,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,327,614,indentation_or_mapping_syntax,"mapping values are not allowed here   in ""<unicode string>"", line 2, column 12:     planet_name: Zyphora Prime                ^",\\nplanet_name: Zyphora Prime\nsystem:\n  star_name: Helion-7\n  distance_from_earth: 423.7\n  planets:\n  - name: Zyphora Prime\n    moons: 2\n    surface_features:\n    - type: Crystal Forest\n      description: >\n        A vast region covered in luminescent crystalline trees.\n    - type: Floating Lakes\n      description: Bodies of water suspended above the ground by magnetic fields.\n    inhabitants:\n      species: Aelith\n      population: 12000000\n      languages:\n      - Zyphorian\n      - Trade Common,,
KIVI-2,051825,JSON to YAML,T-conversion,JSON,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,215,194,missing_begin_marker,missing_begin_marker,<pre><code>\n---\nspaceship:\n  name: Nebula Voyager\n  model: XK-9000\n  crew:\n    captain: Zara Quill\n    officers:\n    - name: Lio Tran\n      role: First Officer\n    - name: Mira Solis\n      role: Chief Engineer\n  stats:\n    speed: 0.8c\n    range: 1200 light-years\n    armament:\n      lasers: 6\n      torpedoes: 12\n  missions:\n    - name: Andromeda Survey\n      success: true\n    - name: Nebula Rescue\n      success: false\n  docking_ports: 4\n  hull_integrity: 97.5\n</code></pre,,
KIVI-2,051826,JSON to YAML,T-conversion,JSON,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,257,278,indentation_or_mapping_syntax,"mapping values are not allowed here   in ""<unicode string>"", line 3, column 7:       name: Andromeda Fantastica\           ^",\\ngalaxy:\\n  name: Andromeda Fantastica\\n  type: Spiral\\n  distance_light_years: 25400000\\n  discovery:\\n    year: 964\\n    by: Abd al-Rahman al-Sufi\\n  stars:\\n    count: 1000000000000\\n    types:\\n      - Red Dwarf\\n      - Yellow Dwarf\\n      - Blue Giant\\n      - White Dwarf\\n  black_holes:\\n    supermassive:\\n      mass_solar: 140000000\\n      spin: 0.98\\n    stellar:\\n      - mass_solar: 12\\n        location: Sector 3-G\\n      - mass_solar: 8\\n        location: Sector 7-Q\\n  notable_events,,
KIVI-2,051836,JSON to YAML,T-conversion,JSON,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,346,313,missing_begin_marker,missing_begin_marker,<pre><code>\ngalacticZoo:\n  name: Nebula Fauna Reserve\n  location:\n    planet: Xylo-7\n    sector: Andromeda-Delta\n    coordinates:\n      x: 4829.2\n      y: -237.8\n  zookeepers:\n    - name: Zara Quell\n      species: Andromedan\n      yearsOfService: 12\n    - name: Tiko Marv\n      species: Terran\n      yearsOfService: 5\n  openToPublic: true\n  foundingYear: 2492\n  exhibits:\n    - creatureName: Luminoct\n      originPlanet: Gliese Prime\n      diet: Phototrophic\n      habitat:\n        type: Bioluminesce,,
KIVI-2,051845,JSON to YAML,T-conversion,JSON,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,253,278,indentation_or_mapping_syntax,"mapping values are not allowed here   in ""<unicode string>"", line 3, column 7:       name: Zyphora\           ^",\\nplanet:\\n  name: Zyphora\\n  type: Gas Giant\\n  discovery:\\n    year: 2129\\n    method: Gravitational Microlensing\\n  moons:\\n    - Orbis\\n    - Calyx\\n    - Virella\\n  atmosphere:\\n    composition:\\n      - Hydrogen\\n      - Helium\\n      - Methane\\n    pressure: 95.4\\n    layers:\\n      - name: Troposphere\\n        altitude_km: 0\\n      - name: Stratosphere\\n        altitude_km: 250\\n  surface:\\n    features:\\n      - type: Storm\\n        description: Perpetual crimson cyclone\\n      - type: ,,
KIVI-2,051846,JSON to YAML,T-conversion,JSON,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,292,332,missing_begin_marker,missing_begin_marker,<pre><code>\n---\nspaceship:\n  name: Nebula Voyager\n  model: XJ-9000\n  crew:\n    captain: Lira Solis\n    pilot: Jax Harrow\n    engineers:\n      - name: Quin Vega\n        specialty: Propulsion\n      - name: Mira Tann\n        specialty: Life Support\n  missions:\n    - destination: Proxima Centauri b\n      status: Completed\n      cargo:\n        - Research Drones\n        - Mineral Samples\n    - destination: TRAPPIST-1e\n      status: In Progress\n      cargo:\n        - Terraforming Equipment\n  specs:\n   ,,
KIVI-2,051848,JSON to YAML,T-conversion,JSON,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,254,254,missing_begin_marker,missing_begin_marker,<pre><code>spaceship:\n  name: Starlight Voyager\n  model: XJ-9000\n  year_built: 2087\n  crew:\n    captain: Luna Vega\n    officers:\n      - name: Rex Dalton\n        role: First Officer\n      - name: Mira Yao\n        role: Science Officer\n    engineers:\n      - name: Finn Harper\n        specialty: Propulsion\n      - name: Zoey Lin\n        specialty: Life Support\n  specs:\n    length_meters: 120.5\n    weight_tons: 9500\n    fuel_type: Antimatter\n    max_speed_kmh: 2500000\n  missions:\n    - mission_name,,
KIVI-2,021732,CSV to XML,T-conversion,CSV,XML,fp16_only,regressed,unchanged,1,0,0.2,0.0,-0.2,0.0,0.0,0.0,end_code,end_code,385,620,invalid_token,"not well-formed (invalid token): line 1, column 0",\<ship>\<id\> \<id\>\<name\> \<name\>\<specifications>\< captain>\< captain\_name\> \< captain\_rank\> \< captain\_species\>\<crew>\<crew\_1>\<crew\_1\_name\> \<crew\_1\_role\>\<crew\_1\_species\>\<crew\_2\>\<crew\_2\_name\> \<crew\_2\_role\>\<crew\_2\_species\>\</crew>\<missions>\<mission\_1\>\<mission\_1\_name\>\<mission\_1\_destination\>\<mission\_1\_success\>\<mission\_2\>\<mission\_2\_name\>\<mission\_2\_destination\>\<mission\_2\_success\>\</mission\>\</specifications>\<spec\_length\_meter,,
KIVI-2,171812,XML to YAML,T-conversion,XML,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,83,81,missing_begin_marker,missing_begin_marker,<|BEGIN_CODE\nplanet:\n  name: Glimmeron\n  creatures:\n    - species: Glowfox\n      habitat: Mossy Caves\n    - species: Skyfin\n      habitat: Floating Lakes\n  minerals:\n    - Lumite\n    - Starcrystal,,
KIVI-2,181712,YAML to XML,T-conversion,YAML,XML,fp16_only,regressed,regressed,1,0,0.38,0.0,-0.38,0.2222222222222222,0.0,-0.2222222222222222,end_code,eos,472,477,missing_begin_marker,"missing_begin_marker, missing_end_marker","<|XML version=""1.0"" encoding=""UTF-8""?>\n<spaceStation>\n  <name>Nebula Outpost</name>\n  <location>\n    <planet name=""Gliese 581g"">\n      <coordinates>\n        <latitude>-16.3</latitude>\n        <longitude>42.7</longitude>\n      </coordinates>\n    </planet>\n  </location>\n  <crewMembers>\n    <crewMember type=""Commander"">\n      <name>Zira Quarn</name>\n      <species>Human</species>\n      <role>Commander</role>\n    </crewMember>\n    <crewMember type=""Botanist"">\n      <name>Lox Vrell</name>\n      <spec",,
KIVI-2,100501,TOML to JSON,T-conversion,TOML,JSON,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,eos,369,437,missing_begin_marker,"missing_begin_marker, missing_end_marker","<code>\{""\\n  ""planet"": {\\n    ""name"": ""Zyphora"",\r\n    ""atmosphere"": {\\n      ""composition"": [""\\n        {\\n          'gas': 'Argon'\\n        },\\n        {\\n          'gas': 'Methane'\\n        },\\n        {\\n          'gas': 'Oxygen'\\n        }\\n      ""],\\n      ""pressure"": 2.3\\n    },\\n    ""atmosphereLayers"": [{\\n      ""name"": ""Troposphere"",\r\n      ""altitudeRange"": {""\\n        ""minAltitudeKm"": 0,\\n        ""maxAltitudeKm"": 15\\n      ""}\\n    }, {\\n      ""name"": ""Stratosphere"",\r\n      ""altitudeRang",,
KIVI-2,100505,TOML to JSON,T-conversion,TOML,JSON,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,464,488,invalid_leading_token,Expecting value: line 1 column 1 (char 0),"\{""\\n  ""space_station"": {\\n    ""name"": ""Aurora Outpost"",\\n    ""operational_status"": ""Active"",\\n    ""mascot"": ""Cosmo the Astro-Cat"",\\n    ""location"": {\\n      ""planet"": ""Ganymede"",\\n      ""coordinates"": {\\n        ""latitude"": 12.4567,\\n        ""longitude"": 98.7654\\n      }\\n    },\\n    ""crew"": [\r\n      ""Dr. Vega"",\r\n      ""Lt. Orion"",\r\n      ""Engineer Nova"",\r\n      ""Chef Luna""\r\n    ],\\n    ""modules"": [\r\n      {\\n        ""name"": ""Habitat Ring"",\r\n        ""purpose"": ""Living Quarters"",\r\n        ""statu",,
KIVI-2,100507,TOML to JSON,T-conversion,TOML,JSON,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,631,383,missing_begin_marker,missing_begin_marker,"<|BEGIN_CODE\n{\n  ""planet"": {\n    ""name"": ""Zephyria"",\n    ""type"": ""Gas Giant"",\n    ""discovery_year"": 2178,\n    ""moons"": [""Aurelia"", ""Boreas"", ""Calyx""],\n    ""atmosphere"": {\n      ""composition"": [""Hydrogen"", ""Helium"", ""Methane""],\n      ""pressure"": 95.2,\n      ""layers"": [\n        {\n          ""name"": ""Troposphere"",\n          ""altitude_range"": {\n            ""min"": 0,\n            ""max"": 50\n          }\n        },\n        {\n          ""name"": ""Stratosphere"",\n          ""altitude_range"": {\n            ""min""",,
KIVI-2,100509,TOML to JSON,T-conversion,TOML,JSON,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,396,380,missing_begin_marker,missing_begin_marker,"<|BEGIN_CODE\\n{\n  ""galaxy"": {\n    ""name"": ""Epsilon Aurigae Spiral"",\n    ""type"": ""Spiral"",\n    ""distance_mly"": 35000,\n    ""stars_count"": 120000000000,\n    ""notable_features"": [\n      ""dual core"",\n      ""gamma ray halo"",\n      ""ancient star cluster""\n    ],\n    ""discovery"": {\n      ""year"": 2301,\n      ""telescope"": ""DeepSpace Array V"",\n      ""team"": [\n        ""Dr. H. Moreno"",\n        ""Prof. K. Singh"",\n        ""Ada Luo""\n      ]\n    },\n    ""planets"": [\n      {\n        ""name"": ""Aurion"",\n        ""type"":",,
KIVI-2,100513,TOML to JSON,T-conversion,TOML,JSON,fp16_only,regressed,unchanged,1,0,0.2,0.0,-0.2,0.0,0.0,0.0,end_code,end_code,371,352,missing_begin_marker,missing_begin_marker,"<|BEGIN_CODE\\n{\n""galactic_resort"": {\n""name"": ""Nebula Vista"",\n""operational_since"": 3021,\n""rating"": 4.8,\n""location"": {\n""planet"": ""Auroria"",\n""sector"": ""Zeta-5"",\n""galaxy"": ""Andromeda""\n},\n""amenities"": [""Zero-G Pool"", ""Quantum Spa"", ""Holo-Theater"", ""Stellar Observatory""],\n""transport_options"": [""Teleportation Pad"", ""Shuttle Dock"", ""Wormhole Access""],\n""rooms"": [{\n""type"": ""Celestial Suite"",\n""view"": ""Supernova"",\n""features"": [""Anti-gravity bed"", ""Panoramic Dome"", ""Personal AI Concierge""]\n},",,
KIVI-2,100539,TOML to JSON,T-conversion,TOML,JSON,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,561,497,missing_begin_marker,missing_begin_marker,"<|BEGIN_CODE\n{\n  ""space_station"": {\n    ""name"": ""Celestial Haven"",\n    ""operational_since"": 2087,\n    ""is_docked"": true,\n    ""location"": {\n      ""planet"": ""Europa""\n    },\n    ""location"": {\n      ""coordinates"": {\n        ""latitude"": 12.3456,\n        ""longitude"": 78.9101\n      }\n    },\n    ""crew_members"": [\n      {\n        ""name"": ""Dr. Lira Moonsong"",\n        ""role"": ""Commander"",\n        ""species"": ""Human""\n      },\n      {\n        ""name"": ""Xel'Rath"",\n        ""role"": ""Engineer"",\n        ""species"": ",,
KIVI-2,100540,TOML to JSON,T-conversion,TOML,JSON,fp16_only,regressed,unchanged,1,0,0.2,0.0,-0.2,0.0,0.0,0.0,end_code,end_code,535,404,missing_begin_marker,missing_begin_marker,"<|BEGIN_CODE\n{\n  ""galactic_zoo"": {\n    ""name"": ""Stellar Menagerie"",\n    ""opening_year"": 3045,\n    ""curator"": ""Dr. Zynox Quark"",\n    ""location"": {\n      ""planet"": ""Nebulon-5"",\n      ""sector"": ""Gamma Quadrant""\n    },\n    ""species_list"": [\n      {\n        ""name"": ""Solarian Panther"",\n        ""origin"": ""Helios Cluster"",\n        ""diet"": ""Photonivore"",\n        ""enclosure"": {\n          ""id"": 101,\n          ""habitat_type"": ""Radiant Savannah""\n        }\n      },\n      {\n        ""name"": ""Cryo Marmoset"",\n   ",,
KIVI-2,021801,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,190,189,missing_begin_marker,missing_begin_marker,<|BEGIN_CODE\\nmission_name: Odyssey Alpha\nlaunch:\n  date: 2042-07-16\n  location:\n    site: Cape Canaveral\n    country: USA\ncrew:\n  - name: Dr. Jane Foster\n    role: Commander\n    experience_years: 12\n  - name: Alexei Ivanov\n    role: Pilot\n    experience_years: 7\npayload:\n  cargo: Satellite\n  weight_kg: 1200\n  experiments:\n  - title: Crystal Growth\n    field: Materials Science\n  - title: Photosynthesis in Microgravity\n    field: Biology\nduration_days: 180\nstatus: Completed,,
KIVI-2,021802,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,eos,255,302,missing_begin_marker,"missing_begin_marker, missing_end_marker",<|BEGIN_CODE\n\nMuseumName: Museum of Imaginary History\nlocation:\n  city: Wonderville\n  country: Fantasia\nestablished_year: 1899\ncurators:\n  - name: Dr. Luna Sparks\n    specialty: Ancient Robotics\n    years_experience: 12\n  - name: Prof. Orion Vale\n    specialty: Time Travel Artifacts\n    years_experience: 8\ncurators_count: 2\nexhibits:\n  - title: Clockwork Pharaoh\n    year: 1923\n    artifacts:\\n                  - Gears\n    - Golden Mask\n    - Sand Vial\n  - title: The Lost Sym,,
KIVI-2,021805,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,unchanged,1,0,0.2,0.0,-0.2,0.0,0.0,0.0,end_code,end_code,260,354,missing_begin_marker,missing_begin_marker,<|BEGIN_CODE\nplanet_name: Gliese 581g\nsystem:\n  star_name: Gliese 581\n  star_type: Red Dwarf\n  distance_from_earth: 20.3\ndiscovery:\n  year: 2010\n  method: Radial Velocity\n  teams:\n    - name: Dr. L. Vogt\n      role: Lead Scientist\n    - name: Dr. S. Butler\n      role: Data Analyst\nmoons:\n  - moon:\n      moon_name: Zarmina\n      diameter_km: 3500\n    - moon:\n      moon_name: Phobos\n      diameter_km: 2200\natmosphere:\n  composition:\n    - Nitrogen\n    - Oxygen\natmosphere_pressure: 1.2 atm\nsurface:,,
KIVI-2,021806,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,183,195,indentation_or_mapping_syntax,"mapping values are not allowed here   in ""<unicode string>"", line 2, column 10:     spaceship:              ^",\\nspaceship:\n name: Star Voyager\n model: EX-2000\n crew:\n - name: spaceship.crew.captain\n   role: Captain\n   - name: Jane Starfield\n   - role: First Officer\n   - name: Leo Quantum\n   role: Officer\n   - name: Max Nebula\n   role: Science Officer\n specs:\n length_m: 120\n mass_tons: 5000\n engines:\n - type: Ion Drive\n   thrust_kn: 4500\n engines:\n - type: Plasma Drive\n   thrust_kn: 3200\n missions:\n - name: Alpha Centauri Survey\n   success: true\n - name: Europa Supply\n   success: false,,
KIVI-2,021808,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,eos,208,205,missing_begin_marker,"missing_begin_marker, missing_end_marker",<|BEGIN_CODE\\nevent_name: Jazz Night\ndate: 2024-09-15\nlocation:\n  venue: Blue Note\n  city: New York\n  country: USA\nperformers:\n  - name: Ella Fitzgerald\n    instrument: Vocals\n    setlist:\n    - Summertime\n    - Misty\n  - name: Miles Davis\n    instrument: Trumpet\n    setlist:\n    - So What\n    - Freddie Freeloader\nschedule:\n  doors_open: 19:00\n  show_start: 20:00\n  show_end: 23:00\ntickets:\n  price: 75\n  sections:\n  - name: Balcony\n    available: 30\n  - name: Orchestra\n    available: 12\n|END_CODE,,
KIVI-2,021810,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,regressed,1,0,0.92,0.0,-0.92,0.9047619047619048,0.0,-0.9047619047619048,end_code,eos,249,285,missing_begin_marker,"missing_begin_marker, missing_end_marker",<|YAML\n\nexpedition:\n  name: Polar Aurora Quest\n  year: 2022\n  region: Arctic\n  leader: Dr. Linnea Frost\n  team_members:\n    - Alexei\n    - Mina\n    - Samir\n  equipment:\n    - type: Tent\n      quantity: 1\n      specs:\n        weight_kg: 2.3\n        brand: NorthFace\n    - type: Snowmobile\n      quantity: 1\n      specs:\n        weight_kg: 350\n        brand: Yamaha\n  objectives:\n    - Photograph auroras\n    - Collect ice core samples\n  milestones:\n  - name: Base Camp Establ,,
KIVI-2,021811,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,163,416,missing_begin_marker,missing_begin_marker,"<|BEGIN_CODE\\nplanet:\n  name: Zephyra\n  type: Gas Giant\n  moons:\n    - name: Calliope\n      diameter_km: 1200\n      composition: Ice and Rock\n    - name: Thalia\n      diameter_km: 900\n      composition: Rock and Metal\n  atmosphere:\n    primary_gases: [Hydrogen, Helium]\n    pressure_atm: 2.5\n    temperature_c: -160\n  discovery:\n    discovery_date: 2201-03-14\n    discovered_by: Dr. Lyra Mendez\n  planets: []\n\n  planet_1:\n    name: Zephyra\n    type: Gas Giant\n    moons:\n      - name: Calliope\n      ",,
KIVI-2,021814,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,regressed,1,0,0.93,0.0,-0.93,0.9090909090909091,0.0,-0.9090909090909091,end_code,end_code,167,200,indentation_or_mapping_syntax,"mapping values are not allowed here   in ""<unicode string>"", line 2, column 7:     galaxy: \           ^",\\ngalaxy: \\n  name: Andromeda \\n  type: Spiral \\n  distance_mly: 2530 \\n  constellation: Pegasus \\n  discovery: \\n    year: 964 \\n    astronomer: Abd al-Rahman al-Sufi \\n  planets: \\n  - name: Zyphron \\n    type: Gas Giant \\n    surface_features: \\n      - Storms \\n      - Crystals \\n    moons: 18 \\n    rings: yes \\n  - name: Elyra \\n    type: Terrestrial \\n    surface_features: \\n      - Canyons \\n      - Lakes \\n    moons: 2 \\n    rings: false \,,
KIVI-2,021819,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,unchanged,1,0,0.2,0.0,-0.2,0.0,0.0,0.0,end_code,end_code,358,335,indentation_or_mapping_syntax,"mapping values are not allowed here   in ""<unicode string>"", line 2, column 7:     planet: Xenon Prime           ^",\\nplanet: Xenon Prime\nname: Xenon Prime\nstar:\n name: Arcturus\n distance_from_earth: 22.5\n discovery:\n year: 2187\n method: Transit\n telescope: OrbitalEye\n moons:\n - name: Phobos\n size:\n diameter_km: 12.4\n has_atmosphere: False\n - name: Deimos\n size:\n diameter_km: 8.2\n has_atmosphere: True\n atmosphere:\n composition:\n - Nitrogen\n - Oxygen\n pressure_atm: 0.9\n temperature:\n temperature_C: 23\n has_liquid_water: True\n\nplanet: Auroria\nname: Auroria\nstar:\n name: Betelgeuse\n discovery:\n year: 2290\n method,,
KIVI-2,021821,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,unchanged,1,0,0.2,0.0,-0.2,0.0,0.0,0.0,end_code,eos,557,368,missing_begin_marker,"missing_begin_marker, missing_end_marker","<|BEGIN_CODE\nplanet:\n  name: Zyphora\n  star:\n    name: Helion\n    distance_from_earth_ly: 1200\n    discovery_date: 2150-07-12\n  atmosphere:\n    composition: ""Oxygen;Nitrogen;Argon""\n    pressure_kpa: 101\n    temperature_c: 22\n  moons:\n    - name: Phobos\n      diameter_km: 12\n      has_rings: False\n      liquid_water_percent: null\n    - name: Deimos\n      diameter_km: 6\n      has_rings: True\n      liquid_water_percent: null\n  topography: Mountainous\n  liquid_water_percent: null\n :\nname: Xelthar\nst",,
KIVI-2,021824,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,regressed,1,0,0.53,0.0,-0.53,0.4117647058823529,0.0,-0.4117647058823529,end_code,end_code,409,580,indentation_or_mapping_syntax,"mapping values are not allowed here   in ""<unicode string>"", line 2, column 9:     - planet:             ^","\\n- planet:\n  name: planet_name\n  star:\n    name: system.star_name\n    properties:\n      distance_from_earth_ly: system.distance_from_earth_ly, ly\n  planets:\n    - name: system.planets[0].name\n      type: system.planets[0].type\n      properties:\n        moons: system.planets[0].moons\n        atmosphere:\n          composition: system.planets[0].atmosphere.composition\n          pressure: system.planets[0].atmosphere.pressure\n        rings:\n          has_rings: system.planets[0].rings.has_rings\n   ",,
KIVI-2,021825,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,eos,189,305,missing_begin_marker,"missing_begin_marker, missing_end_marker",<|BEGIN_YAML|\n\nexpedition:\n  name: Voyager Alpha\n  year: 2124\n  leader: Dr. Mira Chen\n  destination:\n    planet: Mars\n    region: Valles Marineris\n  crew:\n    - name: Samir Patel\n      role: Pilot\n      specialties:\\n                  - Navigation\\n                  - EVA\n    - name: Lila Torres\n      role: Engineer\n      specialties:\\n                  - Robotics\\n                  - Repair\n  equipment:\n    - type: Rover\n      details:\\n                        power_source: So,,
KIVI-2,021834,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,unchanged,1,0,0.2,0.0,-0.2,0.0,0.0,0.0,end_code,end_code,350,396,indentation_or_mapping_syntax,"mapping values are not allowed here   in ""<unicode string>"", line 2, column 6:     robot: \          ^",\\nrobot: \\n  id: RX-102 \\n  specs: \\n    height_cm: 180 \\n    weight_kg: 95 \\n    power_source: Lithium-Ion \\n    sensors: \\n      - type: Battery \\n      - type: Infrared \\n      - type: Lidar \\n    sensors_ranges: \\n      - min: 100 \\n      - min: 30 \\n      - min: 50 \\n  maintenance: \\n    last_service_date: 2024-03-14 \\n    technician: Alex K. \\n    parts_replaced: \\n      - Arm \\n      - Sensor \\n      - MSN-001 \\n      - MSN-002 \\n  missions: \\n    mission_id: null \\n    location: Warehous,,
KIVI-2,021835,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,regressed,1,0,0.93,0.0,-0.93,0.9166666666666666,0.0,-0.9166666666666666,end_code,end_code,190,210,indentation_or_mapping_syntax,"mapping values are not allowed here   in ""<unicode string>"", line 2, column 7:     galaxy: \           ^",\\ngalaxy: \\n  name: Andromeda \\n  type: Spiral \\n  distance_lightyears: 2537000 \\n  constellation: Andromeda \\n  discovery: \\n    year: 964 \\n    discoverer: Abd al-Rahman al-Sufi \\n    telescope: Optical Telescope \\nstars: \\n  - name: Sirius \\n    type: Main Sequence \\n    planets: \\n      - name: Proxima b \\n        has_life: False \\n        moons: 2 \\n  - name: Betelgeuse \\n    type: Red Supergiant \\n    planets: \\n      - name: Kepler-22b \\n        has_life: True \\n        moons: 1 \,,
KIVI-2,021837,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,regressed,1,0,0.55,0.0,-0.55,0.4375,0.0,-0.4375,end_code,eos,187,220,missing_begin_marker,"missing_begin_marker, missing_end_marker","<|BEGIN_CODE\nplanet:\n  name: Aurelia\n  system:\n    star:\n      name: Gliese 581\n    distance_from_earth_ly: 20.3\n    discovery:\n      year: 2042\n      method: Transit\n      astronomers:\n        - name: Dr. Vega\n          nationality: Martian\n        - name: Prof. Nyx\n          nationality: Venusian\n  atmosphere:\n    composition: [Nitrogen, Argon]\n    pressure_atm: 1.2\n  moons:\n    - name: Phobos II\n      diameter_km: 13\n    - name: Deimos II\n      diameter_km: 8\n\nAurelia:\n  name: Dr. Vega\n  nati",,
KIVI-2,021840,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,unchanged,1,0,0.2,0.0,-0.2,0.0,0.0,0.0,end_code,end_code,382,391,indentation_or_mapping_syntax,"mapping values are not allowed here   in ""<unicode string>"", line 2, column 7:     planet:           ^",\\nplanet:\n  name: Aurelia\n  orbital_data:\n    semi_major_axis: 1.2\n    eccentricity: 0.05\n    inclination: 3.2\n  atmosphere:\n    composition:\n      - name: Nitrogen\n        percentage: 78\n      - name: Oxygen\n        percentage: 21\n    pressure: 1.0\n  moons:\n    - name: Titania\n      diameter_km: 1577\n      discovery:\n        year: 1787\n    - name: Oberon\n      diameter_km: 1523\n      discovery:\n        year: 1787\n  surface:\n    mean_temperature_c: 14.5\n    has_liquid_water: true\n\n  - name: Bore,,
